"1-1";"2-1";"3-1";"4-1";"5-1";"6-1";"1-2";"2-2";"3-2";"4-2";"5-2";"6-2";"1-3";"2-3";"3-3";"4-3";"5-3";"6-3";"1-4";"2-4";"3-4";"4-4";"5-4";"6-4";"1-5";"2-5";"3-5";"4-5";"5-5";"6-5";"1-6";"2-6";"3-6";"4-6";"5-6";"6-6";"7-7";"8-7";"9-7";"7-8";"8-8";"9-8";"7-9";"8-9";"9-9";"10-10";"11-10";"10-11";"11-11"
"248";1;0.9;1;0.9;1;0.9;1;1.1;1.1;0.9;1;1.1;0.9;1;1;1.1;0.9;0.9;0.9;1.1;1.1;1;1;1;1;1.1;1.1;1.1;1.1;0.9;1.1;0.9;1.1;1;1.1;0.9;0.9;1;1.1;0.9;0.9;1;1.1;1;1;1;1.1;0.9;0.9
"249";1;1;1;1;0.9;0.9;1.1;0.9;0.9;1;1.1;0.9;1;1.1;1.1;1.1;1.1;1;1;1.1;1.1;1.1;1;1;0.9;1.1;1;1;1;1;0.9;0.9;1;1;0.9;0.9;1.1;1.1;1.1;0.9;0.9;1;1.1;0.9;1.1;0.9;0.9;1.1;0.9
"250";1.1;1;1.1;1;0.9;1;0.9;1;0.9;0.9;0.9;1.1;0.9;0.9;1.1;0.9;1.1;1;1.1;1;0.9;1;1.1;1;0.9;0.9;1;1;1.1;0.9;0.9;1.1;1;1.1;1.1;1.1;1;0.9;1;1.1;1;1.1;1;0.9;1.1;1;1;0.9;1.1
"251";0.9;1;0.9;1.1;1;1.1;1.1;1;1.1;1;1.1;1.1;0.9;0.9;0.9;0.9;NA;0.9;1.1;0.9;0.9;1;1.1;1.1;1;1;1.1;1;1.1;0.9;1.1;1;0.9;1;0.9;1.1;1;1.1;1.1;1;1;1;0.9;0.9;0.9;0.9;1.1;1;1
"252";1.1;1;1;0.9;0.9;1;1.1;1;1.1;1.1;0.9;0.9;1;0.9;1.1;1;NA;1;0.9;0.9;0.9;1.1;1;1;0.9;1.1;1.1;0.9;1.1;1;1.1;1;0.9;1;1.1;1.1;0.9;0.9;1.1;1;1;1.1;1;0.9;1.1;1.1;0.9;0.9;1
"253";1;0.9;1;0.9;1;0.9;1;1.1;1.1;0.9;1.1;0.9;0.9;0.9;1.1;0.9;0.9;0.9;1.1;0.9;1;1;1;1;1;1;0.9;1;1.1;1.1;0.9;1;1;1.1;1.1;1.1;1.1;1.1;0.9;1;1;1.1;1;0.9;1.1;1;1.1;0.9;1.1
"254";1;1;1.1;1.1;1.1;0.9;1.1;1;0.9;1;0.9;1;1;1.1;1.1;1.1;NA;0.9;1;1.1;1.1;0.9;1;1.1;0.9;1;1;1;0.9;0.9;1.1;1.1;0.9;0.9;0.9;1;1;1.1;0.9;1.1;1;1;1;0.9;0.9;1.1;0.9;1.1;0.9
"255";1.1;1.1;0.9;0.9;1.1;0.9;1;1;0.9;1;0.9;1;1;0.9;0.9;1;1.1;1.1;1.1;1.1;1;1;1;1.1;1.1;0.9;1.1;1;1.1;1;0.9;1;0.9;0.9;0.9;1.1;1.1;1;1;1;1.1;0.9;1;0.9;1;1.1;0.9;1.1;0.9
"256";1.1;1;1;1;1.1;1.1;1.1;1;0.9;0.9;1.1;1;1.1;0.9;1.1;0.9;0.9;1.1;0.9;1.1;1;1;0.9;1;1;1;0.9;0.9;0.9;1.1;0.9;1;1.1;0.9;1.1;1.1;1.1;0.9;1.1;0.9;1;1.1;1;1;1;0.9;0.9;1;1
"257";1.1;1.1;1;1.1;1.1;0.9;1;1;1;1.1;1.1;1.1;0.9;1.1;0.9;0.9;0.9;1;0.9;0.9;1.1;1.1;1;0.9;0.9;1;0.9;1;1.1;1.1;0.9;0.9;1;1;1;0.9;1;1;0.9;1;1.1;1;1.1;0.9;1;1;1.1;1.1;0.9
"258";0.9;1;1;1;1;1.1;0.9;0.9;0.9;1;1.1;1.1;1;1.1;1;0.9;0.9;1;1.1;1;0.9;1.1;1.1;1;0.9;1;0.9;1.1;1.1;1;1;0.9;1.1;1;1;1.1;0.9;1.1;1;1.1;1.1;0.9;0.9;1;1.1;0.9;0.9;1.1;0.9
"259";1;1.1;1.1;0.9;0.9;1;1;1;1.1;0.9;1;0.9;1;1.1;1;1.1;0.9;0.9;1.1;0.9;1;0.9;0.9;1;0.9;1;0.9;1.1;1.1;1;1;1;0.9;1.1;1.1;1.1;1.1;0.9;1.1;1.1;0.9;1;1.1;0.9;1.1;0.9;1;1;1
"260";0.9;1.1;0.9;1.1;1.1;0.9;1;1.1;1;0.9;1.1;1;1.1;0.9;1;0.9;NA;0.9;0.9;1;1.1;1.1;1;1;1;1;1.1;0.9;1;1.1;0.9;1;1;0.9;1;1;1;0.9;0.9;1.1;0.9;1;1.1;0.9;1.1;1.1;1.1;1.1;0.9
"261";1.1;0.9;0.9;0.9;1;1;0.9;1;1;0.9;0.9;1;1;0.9;1.1;1;NA;1.1;1;1;1;0.9;0.9;1;1;0.9;1.1;1.1;1.1;1.1;0.9;0.9;1.1;0.9;1;1.1;1.1;1.1;1;0.9;1.1;1.1;1;1.1;0.9;1.1;1;1.1;0.9
"262";1.1;1;1;0.9;0.9;1;1.1;0.9;0.9;0.9;0.9;1.1;0.9;1;1;1.1;1.1;1.1;0.9;1.1;1;0.9;1;1;1;1;1.1;1.1;1.1;1.1;1.1;1;1;1.1;1.1;0.9;0.9;1.1;1;1;1;0.9;1.1;1;1;0.9;0.9;0.9;0.9
"263";1;0.9;0.9;1;0.9;1;1;0.9;1.1;1;1.1;0.9;1.1;0.9;1;1.1;0.9;1;1.1;1;0.9;1.1;1;1;1.1;1.1;1.1;1.1;0.9;1;0.9;0.9;1.1;1;0.9;1.1;0.9;1;0.9;1;0.9;1.1;1;1;1.1;1.1;1.1;1;0.9
"264";1;1;1;1.1;1;1.1;1.1;1.1;1.1;1.1;1;0.9;1.1;1.1;0.9;0.9;NA;0.9;1.1;0.9;1.1;1;1;1.1;0.9;1.1;0.9;0.9;1;1.1;0.9;0.9;1.1;0.9;0.9;1;1;0.9;1;1;1.1;0.9;1;0.9;1;1;1.1;1;0.9
"265";1.1;0.9;1.1;1;1.1;0.9;1;1.1;1;0.9;1.1;1;0.9;1;1.1;0.9;1.1;0.9;0.9;1;1;1.1;1.1;1;1.1;1.1;0.9;1;1.1;0.9;1;1;1;0.9;1;0.9;1.1;1;1;0.9;0.9;1.1;1.1;0.9;1;0.9;0.9;1.1;1
"266";0.9;0.9;0.9;0.9;1.1;1;0.9;1;1;1.1;0.9;1.1;0.9;1.1;1;1.1;1.1;1.1;0.9;1;1.1;1;1;1;0.9;1.1;1.1;1.1;0.9;1;0.9;0.9;1;1;0.9;1.1;1;1.1;1;1.1;1.1;1;1;1;0.9;1;0.9;1.1;0.9
"267";0.9;1;0.9;1;0.9;1;1.1;0.9;1.1;1;1;1.1;1.1;0.9;1.1;1.1;1.1;0.9;1.1;1;1.1;1.1;1;1;1;1.1;0.9;1;1;1.1;0.9;1.1;0.9;0.9;1;0.9;1;1.1;0.9;1.1;1;1.1;0.9;0.9;1;0.9;1;0.9;1
"268";1.1;1;0.9;1.1;1;1.1;1.1;1.1;0.9;0.9;1;1.1;1;0.9;1.1;0.9;1.1;1;1.1;0.9;1.1;0.9;1;1;1.1;1;0.9;1;1;1;1;0.9;1.1;0.9;1.1;0.9;0.9;1;1;1;1;0.9;1;1.1;1.1;0.9;0.9;0.9;1.1
"269";0.9;1.1;0.9;1;1;1;1;1.1;1.1;1.1;1;1;0.9;0.9;0.9;1.1;NA;0.9;0.9;1.1;0.9;0.9;0.9;0.9;0.9;1.1;1;0.9;0.9;1;1.1;1.1;0.9;1.1;1;1.1;1;1;1;1.1;1.1;1;1;1;1.1;1;1.1;0.9;1.1
"270";0.9;1;0.9;1;1.1;0.9;1.1;1.1;1.1;0.9;1;1;1;1.1;1.1;1;0.9;1.1;1;1;1;1;1.1;1.1;0.9;1;1;1.1;0.9;0.9;1;0.9;1.1;1.1;0.9;0.9;1;0.9;1.1;0.9;0.9;1;1.1;1.1;1.1;1;0.9;0.9;1
"271";0.9;1;1;0.9;1.1;1;1;0.9;1;1.1;1.1;0.9;1.1;1;1.1;1.1;1.1;1.1;1.1;1;1.1;0.9;0.9;1.1;1;1.1;0.9;1;1;0.9;0.9;1.1;0.9;0.9;1.1;0.9;1;0.9;0.9;1;1;1;1.1;1;1.1;0.9;0.9;1;1
"272";1;1;1;0.9;1.1;0.9;1;1.1;1;0.9;1;1.1;1.1;1;1.1;0.9;0.9;1;0.9;1.1;0.9;1.1;0.9;1.1;0.9;1.1;0.9;1;0.9;1;1;1.1;1.1;1;0.9;0.9;1.1;1.1;1;1.1;1.1;1;1;0.9;0.9;0.9;1.1;1;1
"273";1.1;1.1;1;1;1.1;0.9;0.9;1;1;0.9;1;1.1;1.1;0.9;1.1;1;0.9;1.1;0.9;1.1;0.9;0.9;1;1;1;0.9;1.1;1.1;0.9;0.9;1.1;0.9;1;0.9;1;1;1;1;1.1;0.9;1;1;1.1;1.1;1.1;0.9;1;0.9;1.1
"274";1.1;1;1;1;1;1.1;1;0.9;1.1;0.9;1.1;1;1.1;0.9;1;0.9;1.1;1.1;1;1;1.1;0.9;1.1;1;0.9;1;1;1.1;0.9;1.1;0.9;1.1;0.9;1.1;0.9;1.1;1.1;1.1;0.9;1;0.9;1;0.9;1;0.9;0.9;0.9;1;1
"275";1;1.1;1;1.1;1.1;1.1;1.1;1;1;1;1;1;1;1;0.9;0.9;0.9;0.9;1.1;1.1;1;0.9;1;1;0.9;0.9;0.9;1.1;0.9;1.1;1.1;1.1;1.1;0.9;0.9;1.1;1.1;0.9;0.9;0.9;1;1;1;0.9;1.1;1;0.9;1.1;1
"276";1;0.9;1;1;1;1;0.9;1.1;1.1;1.1;1;1;0.9;1.1;1.1;1.1;1.1;0.9;1.1;1;1;0.9;1.1;0.9;1;1.1;0.9;0.9;0.9;1.1;1;0.9;0.9;1;1.1;0.9;1;1;0.9;0.9;0.9;1.1;0.9;1.1;1.1;1;1;1.1;1
"277";1;0.9;1.1;0.9;1.1;1.1;0.9;1;1;1.1;1.1;1;1.1;0.9;1.1;0.9;NA;1;0.9;1;1.1;1.1;1.1;1.1;0.9;1;0.9;1.1;0.9;1.1;1;1;1;1.1;1;1.1;1;0.9;0.9;1;0.9;1;0.9;0.9;0.9;0.9;1;1.1;1
"278";1;0.9;1.1;1.1;1.1;1;1.1;0.9;0.9;1;1.1;1.1;1.1;1;1.1;1;NA;1;0.9;1;1;0.9;0.9;1;1.1;1;0.9;1.1;1;0.9;1;0.9;0.9;1.1;1.1;0.9;0.9;1.1;0.9;1.1;0.9;1.1;1;0.9;1;1.1;0.9;1;1
"279";1.1;1.1;1.1;0.9;1;1.1;1.1;1.1;0.9;1.1;1;1;1;0.9;0.9;0.9;NA;1.1;1.1;1;0.9;1.1;1.1;1;1;0.9;1;1;1;1.1;0.9;1.1;0.9;1;0.9;1;1;1.1;1;0.9;0.9;0.9;1.1;1.1;1;0.9;1;0.9;0.9
"280";1;0.9;1;0.9;0.9;0.9;1;1.1;1;1;1.1;1;0.9;1.1;1;1.1;1.1;1.1;1.1;1.1;1;1;1.1;0.9;1.1;1;0.9;1.1;0.9;0.9;0.9;1.1;1.1;1;1.1;0.9;0.9;0.9;1;0.9;1;1.1;0.9;0.9;1;1.1;1;1;1
"281";0.9;1.1;1;1;0.9;0.9;0.9;1;0.9;1.1;0.9;1;1;1;1.1;0.9;1.1;1;1;0.9;0.9;1.1;0.9;1;0.9;1.1;1.1;1;0.9;1.1;1;1.1;1;0.9;1.1;1;1.1;1;0.9;1.1;1;0.9;1.1;1;1.1;1;0.9;1.1;1.1
"282";1.1;1;1.1;0.9;1;0.9;0.9;1.1;1.1;1;1;0.9;1;1;1;0.9;0.9;0.9;0.9;1.1;0.9;0.9;0.9;1;1.1;1.1;0.9;0.9;1.1;1;1.1;1;1;1.1;1;1.1;1.1;1.1;0.9;0.9;1;1;1;1.1;1;0.9;1.1;1.1;1
"283";0.9;1;1.1;1;1;1;1;1;1;1.1;1;1.1;0.9;1.1;0.9;1;1.1;0.9;1;0.9;1;1;0.9;1.1;1.1;0.9;0.9;1.1;1;0.9;1.1;1.1;0.9;0.9;1;1.1;1;0.9;1.1;0.9;1;1.1;0.9;1.1;1;1.1;1.1;0.9;0.9
"284";1;0.9;0.9;1;0.9;1.1;0.9;1;0.9;1;1;0.9;1.1;1.1;1;1;1.1;1;1.1;0.9;1.1;1;1.1;0.9;1;1;0.9;0.9;1.1;1.1;1;0.9;1;0.9;1;1;0.9;1.1;1.1;1;1;0.9;0.9;0.9;1.1;1.1;1.1;1.1;1.1
"285";1.1;1.1;1;1;0.9;1.1;1.1;0.9;0.9;1.1;1;1;1;1;0.9;0.9;NA;1.1;1.1;0.9;0.9;1;1.1;0.9;0.9;0.9;1.1;0.9;0.9;0.9;1;0.9;1.1;1;1.1;1;1.1;1.1;1;1.1;0.9;0.9;1;1.1;1.1;1;1;1;1
"286";0.9;1;1.1;1.1;1.1;1.1;0.9;1.1;0.9;1;1;1;1;0.9;1;0.9;1.1;1;1.1;0.9;1;0.9;0.9;1.1;0.9;1.1;1.1;1;1;0.9;1;0.9;1;0.9;1.1;1;0.9;1.1;0.9;1;1.1;0.9;1;1;0.9;1;1.1;1.1;1.1
"287";1;1.1;1;1;0.9;0.9;1.1;1.1;1;1;0.9;1;1.1;0.9;1;1;0.9;0.9;1.1;1.1;0.9;1;0.9;1;1;1.1;1.1;1.1;0.9;1;1.1;1.1;1.1;1;1;1;1.1;0.9;0.9;1.1;1.1;1.1;1;1;0.9;0.9;0.9;0.9;0.9
"288";1;1.1;1.1;1;1.1;1;0.9;0.9;0.9;0.9;1;0.9;1;1;1;0.9;NA;1.1;1.1;1;1.1;0.9;1;1.1;1;1.1;1;0.9;0.9;0.9;0.9;1;0.9;1.1;1.1;0.9;1.1;1;1.1;0.9;1.1;1.1;1.1;0.9;1;1;1.1;0.9;1
"289";0.9;1.1;0.9;0.9;1.1;1;1;0.9;1.1;0.9;1;0.9;0.9;1.1;0.9;0.9;1.1;1;1;0.9;0.9;1.1;1.1;1;1;1.1;1;1.1;1.1;0.9;0.9;0.9;1.1;1.1;1;1;1;1.1;1.1;1;1;1;0.9;1.1;0.9;1.1;1;1;1
"290";1.1;0.9;0.9;1.1;0.9;1;1.1;0.9;1.1;1;1.1;1.1;1;1;0.9;1;NA;1.1;1;0.9;1;0.9;1;1.1;0.9;1.1;1.1;1.1;1;0.9;1;1.1;1.1;1.1;0.9;0.9;1;1.1;1;0.9;1;0.9;1;1;0.9;0.9;1.1;1;0.9
"291";1;1.1;1.1;1;1;0.9;0.9;1.1;1;0.9;1;0.9;0.9;1.1;1.1;1.1;0.9;1.1;1.1;0.9;1;0.9;1;1;1.1;0.9;1;1.1;0.9;1.1;0.9;1.1;1;1;1;0.9;0.9;1;1.1;1;1.1;0.9;1;0.9;1;1;1.1;1.1;0.9
"292";0.9;1;0.9;1;1.1;1.1;1.1;1.1;1.1;1;1.1;1;1;0.9;1.1;1.1;1.1;0.9;1;1.1;1;1.1;1;0.9;0.9;0.9;1;1;1.1;1;1;0.9;1;0.9;1.1;1;1.1;0.9;0.9;0.9;1;1.1;0.9;0.9;0.9;1.1;0.9;1;1
"293";1;1.1;0.9;1.1;0.9;1;1.1;1.1;1;1;1.1;1;1;1.1;1;1;1.1;0.9;0.9;0.9;1.1;0.9;1.1;1;1;0.9;1;1.1;0.9;0.9;1;0.9;1.1;1.1;0.9;1;1;1.1;1;0.9;1;1.1;1.1;0.9;0.9;1.1;0.9;1;0.9
"294";1.1;1.1;1.1;1;1.1;0.9;1;1;1;1;1.1;0.9;1;0.9;1;1.1;1.1;1.1;1;1.1;1.1;1;0.9;1.1;0.9;1;0.9;1;1;0.9;1;0.9;0.9;1.1;1.1;0.9;0.9;0.9;1;0.9;1.1;0.9;1.1;1;1;1;0.9;1.1;0.9
"295";1;1;1.1;1;1.1;1;1.1;1;1;1.1;0.9;0.9;0.9;1;1.1;1.1;NA;1;1;0.9;0.9;1;0.9;0.9;1.1;1.1;0.9;1.1;1;1.1;1.1;1.1;1;0.9;1;0.9;0.9;1.1;1.1;0.9;1;0.9;0.9;1;1.1;1;0.9;1.1;0.9
"296";0.9;0.9;1.1;0.9;1.1;0.9;1;1.1;1;1;0.9;0.9;0.9;1;1;1.1;0.9;1.1;1.1;1;0.9;1;0.9;1.1;0.9;1;0.9;1;1;1.1;1;0.9;1.1;0.9;1.1;0.9;0.9;1.1;1;1;1.1;1.1;1;1.1;1;1;1;1.1;1.1
"297";0.9;0.9;0.9;1;1;1.1;1;1;0.9;0.9;0.9;0.9;1.1;1.1;1;1;0.9;1.1;0.9;1.1;1;1;1;0.9;0.9;0.9;1.1;1.1;1.1;1;1;1;0.9;1.1;1;1;1.1;1;1.1;1.1;1;0.9;1.1;1.1;1.1;1.1;1;0.9;0.9
"298";1;1.1;1.1;0.9;0.9;1;0.9;0.9;1.1;1;0.9;0.9;1.1;1;0.9;1;NA;1;0.9;1;1;0.9;0.9;1.1;1;1.1;1;1.1;1.1;0.9;1;1;1;1;1.1;1.1;0.9;1.1;0.9;1.1;0.9;1.1;0.9;0.9;1;1;1.1;1.1;1.1
"299";1;1.1;1;1.1;1;1;0.9;0.9;1;0.9;1.1;1.1;1.1;1.1;1;1;NA;1.1;1;1;0.9;1;0.9;1.1;0.9;0.9;0.9;1.1;1;1.1;1.1;0.9;1.1;1;1;1;1.1;1.1;0.9;1;0.9;0.9;0.9;1;0.9;0.9;1.1;0.9;1.1
"300";1;1.1;1;0.9;1.1;1;1;1;1.1;1;0.9;1;0.9;1.1;1;0.9;NA;1;1.1;0.9;1;1;0.9;0.9;1.1;1;1;0.9;1;0.9;1.1;1;1.1;0.9;1.1;1.1;1.1;1.1;1.1;0.9;0.9;1.1;0.9;1;0.9;1.1;0.9;0.9;1.1
"301";0.9;1.1;1.1;0.9;0.9;1.1;0.9;1;1.1;1.1;1.1;0.9;0.9;1;1;0.9;NA;1;1.1;0.9;1;0.9;1;0.9;0.9;0.9;1;1.1;1.1;1.1;1;1.1;1;1;0.9;0.9;1.1;1.1;1;1.1;0.9;0.9;1;1;1;1;1.1;1.1;1
"302";1;1.1;0.9;1.1;0.9;0.9;1.1;1.1;1;0.9;0.9;0.9;1;0.9;1.1;1;1.1;1;0.9;0.9;1.1;1;1;1;0.9;1;1.1;1;1.1;1;0.9;1;0.9;0.9;0.9;0.9;1;1;1.1;1;1.1;1.1;1;1.1;1.1;1.1;1;1.1;0.9
"303";1.1;1.1;1;1.1;0.9;1.1;0.9;1.1;1.1;0.9;1;1;1.1;0.9;1;1;0.9;0.9;0.9;1;1;1;0.9;1;0.9;1.1;1.1;1;1.1;1;1;0.9;0.9;1.1;1.1;1.1;0.9;1;0.9;1;1.1;1;1;1;0.9;0.9;1.1;0.9;1.1
"304";1.1;1.1;0.9;0.9;1.1;1;1;1.1;0.9;1;0.9;1;1.1;1.1;0.9;0.9;1.1;1;1;1;1;0.9;1.1;0.9;1.1;1;0.9;0.9;0.9;1.1;1;1;1.1;0.9;1.1;1;1;1;1.1;0.9;0.9;0.9;1;1.1;1.1;1;0.9;1;1.1
"305";1;1;1.1;0.9;1.1;1;0.9;1.1;1;1;1.1;0.9;1;1.1;0.9;1;NA;1.1;0.9;1.1;0.9;0.9;1;0.9;1.1;1.1;1.1;1.1;1.1;0.9;1.1;1;1;1.1;1;0.9;1;1.1;0.9;0.9;1;0.9;0.9;1;1;0.9;0.9;1;1.1
"306";1.1;1;1;1.1;1.1;1.1;1.1;0.9;1;1;1;1;0.9;1.1;1;1.1;0.9;0.9;0.9;0.9;0.9;1.1;1;1;1.1;0.9;0.9;0.9;0.9;1.1;1;1;1.1;1;1;1.1;1;1.1;1;1.1;1.1;1;0.9;1.1;0.9;0.9;0.9;1;0.9
"307";1;1.1;1.1;0.9;0.9;1;1.1;1.1;0.9;0.9;1.1;1;0.9;1.1;1;0.9;0.9;1.1;1;1;1.1;0.9;1;1.1;1;0.9;1;1.1;1.1;1.1;1;1;0.9;1;1.1;1;0.9;0.9;0.9;1;1;1;1.1;1.1;1;0.9;0.9;1.1;0.9
"308";1.1;1.1;1;1;0.9;1.1;1;0.9;1;0.9;1.1;1;1.1;1;0.9;0.9;1.1;0.9;0.9;1;0.9;1.1;1;0.9;1;1;1;1.1;0.9;1;1;1.1;1.1;1.1;0.9;0.9;1;1.1;1.1;0.9;1;1.1;0.9;1.1;1;0.9;1;0.9;1.1
"309";1;0.9;1;0.9;1;1.1;0.9;1;1.1;1.1;1.1;1;1;1;1;1;NA;0.9;1.1;1.1;0.9;0.9;1.1;0.9;1.1;0.9;1.1;1;1.1;0.9;1;0.9;1;1.1;0.9;1.1;1.1;0.9;1;0.9;1.1;1.1;1;1;0.9;1;0.9;1.1;0.9
"310";1.1;1.1;1.1;1;1;1;1.1;1.1;1.1;1;1.1;0.9;0.9;0.9;1.1;0.9;NA;1;0.9;1;1.1;0.9;1;0.9;1;1;0.9;1.1;1.1;0.9;0.9;1.1;1;1;0.9;1;1.1;1;0.9;0.9;1;0.9;1.1;1;1;0.9;0.9;1.1;1.1
"311";1.1;1;1;1.1;0.9;1.1;1;1;0.9;1.1;1;1;1;1.1;0.9;1;NA;1.1;1;1;0.9;1.1;1.1;1;1.1;1.1;1.1;1.1;1.1;0.9;0.9;1;1;0.9;0.9;0.9;1.1;1;0.9;1;0.9;0.9;1.1;0.9;0.9;0.9;1;1.1;0.9
"312";0.9;0.9;1;0.9;0.9;1;1;1;0.9;1.1;1;1.1;0.9;0.9;1;1.1;1.1;0.9;1.1;1.1;1;1.1;1.1;1;0.9;1.1;1.1;1;1;0.9;0.9;1;1.1;1;1.1;1;1.1;0.9;1;1.1;1;0.9;1;0.9;0.9;0.9;1.1;1;1.1
"313";0.9;1;1.1;0.9;1;1.1;1.1;1.1;1.1;0.9;1;1;1.1;1.1;0.9;0.9;0.9;1;0.9;1;1.1;0.9;1;1.1;1;1;0.9;0.9;1;0.9;1;0.9;1.1;0.9;1;1;1;0.9;1;1.1;1;0.9;1.1;1.1;1.1;0.9;1.1;1;1.1
"314";1;1;1;0.9;1.1;1.1;0.9;1.1;0.9;1.1;1;0.9;1;1.1;0.9;1;0.9;0.9;0.9;1;1.1;1;0.9;1.1;1.1;0.9;0.9;1.1;1;1.1;1.1;1;1;1.1;0.9;1;1.1;0.9;1;0.9;1;1;1.1;0.9;1.1;1;1.1;0.9;1
"315";0.9;0.9;0.9;0.9;1;1;0.9;1;1;1;1.1;1.1;0.9;1;1;1;0.9;0.9;1;1;0.9;0.9;1.1;1;1.1;1.1;1.1;1.1;1.1;1.1;1;1;0.9;1;0.9;0.9;0.9;1;1.1;1;1.1;1.1;1.1;1;1.1;1.1;0.9;0.9;1.1
"316";1.1;1;0.9;0.9;0.9;1.1;0.9;0.9;1;1.1;0.9;0.9;1;1.1;0.9;0.9;1.1;0.9;1;1.1;1;1;1;1.1;0.9;0.9;1.1;1.1;0.9;1;1;1.1;1;0.9;1;1.1;1;1;1.1;1.1;1;1.1;1;1;1;0.9;0.9;1.1;1.1
"317";0.9;1.1;1;0.9;1;1.1;1;0.9;0.9;0.9;0.9;0.9;1;1.1;1.1;1.1;NA;1;0.9;0.9;1;1.1;1;1;1;1;1;1.1;0.9;1.1;1.1;1.1;1;1.1;1;1;0.9;1.1;0.9;0.9;1.1;1.1;1.1;1;0.9;1;0.9;1.1;0.9
"318";1;0.9;1;1;1.1;0.9;1.1;0.9;1;1;0.9;1;1;1.1;1;0.9;NA;0.9;1;0.9;1;0.9;1.1;1;1.1;1;1;1.1;1.1;1;1;1.1;1.1;1.1;1.1;0.9;0.9;1.1;0.9;1.1;1.1;1.1;0.9;0.9;1.1;0.9;0.9;1;0.9
"319";1;0.9;1;1;0.9;1.1;0.9;0.9;1.1;0.9;0.9;1;1.1;1.1;1;1.1;0.9;0.9;1.1;1.1;0.9;1.1;1.1;1.1;0.9;0.9;1;1;0.9;0.9;1.1;1;1;1;1.1;1;1.1;1;1;0.9;1;1.1;1;1;0.9;1.1;0.9;1.1;1
"320";1;1;1.1;0.9;1.1;0.9;1.1;1;1.1;0.9;0.9;1.1;1;1.1;1;0.9;0.9;1;1.1;1;1;1;0.9;0.9;1;1.1;1;0.9;1.1;0.9;0.9;1;1.1;1;1;1;0.9;0.9;1.1;1;1.1;0.9;1.1;1.1;0.9;1.1;0.9;1.1;1
"321";1;1.1;1.1;1;1.1;1;1;1.1;1.1;0.9;0.9;1;0.9;1;1;1;NA;1;1.1;1;0.9;0.9;0.9;1;1;0.9;0.9;1.1;0.9;1.1;1.1;1.1;1.1;0.9;1.1;1;1;0.9;1;1.1;0.9;1.1;1.1;0.9;0.9;1.1;1;0.9;0.9
"322";1.1;1;1.1;1;1.1;0.9;0.9;1.1;1.1;1.1;1;1.1;0.9;1.1;1;1;NA;1;1;1;0.9;0.9;1.1;1;0.9;0.9;1.1;0.9;0.9;0.9;1;1;0.9;0.9;1.1;0.9;1;0.9;0.9;1.1;1;1.1;1.1;1;0.9;1;1;1.1;1.1
"323";0.9;1;1;1;1;1;1.1;0.9;1.1;1.1;1.1;1.1;1;1;1;1;0.9;1.1;0.9;1.1;1.1;0.9;1;0.9;1;0.9;1;1;1.1;0.9;0.9;0.9;1.1;0.9;1.1;0.9;1.1;1;1.1;0.9;1.1;0.9;1;0.9;1;1;0.9;1.1;1.1
"324";0.9;1.1;1.1;0.9;1;1;1.1;0.9;1;1.1;1;1.1;1;1;1;1.1;0.9;1.1;0.9;1;0.9;1.1;1.1;1;1;1.1;0.9;0.9;1;1.1;0.9;0.9;0.9;1.1;1.1;1;1;1;1.1;0.9;1.1;0.9;1;0.9;1;1.1;0.9;1;0.9
"325";0.9;1.1;1;1;0.9;0.9;1;1.1;0.9;1;1.1;1.1;1;0.9;0.9;1.1;NA;1;0.9;1;0.9;1.1;0.9;1.1;0.9;1;1.1;1;1.1;1.1;0.9;0.9;1;1;0.9;1.1;1;0.9;1;1.1;0.9;1.1;1;1;1;1.1;0.9;1.1;1.1
"326";1;0.9;0.9;1.1;0.9;1.1;0.9;0.9;1.1;0.9;0.9;1.1;0.9;1;1;1.1;1.1;1.1;1;0.9;1;0.9;0.9;1.1;0.9;0.9;1;1;0.9;0.9;1.1;1;1.1;1.1;1;1;1;1;1;0.9;1.1;1;1;1;1.1;1.1;1.1;1.1;1
"327";1;1;1;0.9;0.9;0.9;1.1;1;1.1;0.9;1.1;1.1;1;1;0.9;0.9;1.1;0.9;1.1;1;0.9;1.1;1;1.1;0.9;0.9;1;0.9;1.1;1;1;1.1;1;1;1;0.9;1.1;1.1;0.9;0.9;1;0.9;1.1;1.1;1;0.9;1;1.1;1.1
"328";1;1.1;1.1;0.9;0.9;0.9;1;1.1;0.9;1;1.1;1;1;0.9;1.1;1;0.9;1;0.9;1;1;1;1;1.1;1.1;1.1;1;1;1.1;1;0.9;1;0.9;0.9;1.1;1;0.9;0.9;0.9;0.9;1.1;1.1;0.9;1.1;1.1;1.1;0.9;1;1.1
"329";0.9;1;0.9;1;1;0.9;1;1;0.9;1.1;1;1;0.9;1;1.1;1.1;NA;0.9;1.1;1.1;0.9;0.9;1.1;1.1;1.1;1;0.9;0.9;1;1.1;1.1;1.1;1;1;1;1;0.9;1.1;1;0.9;0.9;1.1;1;0.9;1.1;1.1;1.1;0.9;0.9
"330";1;1.1;1;1;1;1;0.9;1.1;0.9;1.1;0.9;0.9;1;1.1;1.1;1.1;NA;1;0.9;1;1;0.9;1.1;0.9;0.9;1.1;1.1;1;1;1.1;1;1;0.9;1.1;0.9;0.9;1.1;0.9;1.1;1;0.9;0.9;1.1;1.1;0.9;0.9;1;1;1.1
