"1-1";"2-1";"3-1";"4-1";"5-1";"6-1";"1-2";"2-2";"3-2";"4-2";"5-2";"6-2";"1-3";"2-3";"3-3";"4-3";"5-3";"6-3";"1-4";"2-4";"3-4";"4-4";"5-4";"6-4";"1-5";"2-5";"3-5";"4-5";"5-5";"6-5";"1-6";"2-6";"3-6";"4-6";"5-6";"6-6";"7-7";"8-7";"9-7";"7-8";"8-8";"9-8";"7-9";"8-9";"9-9";"10-10";"11-10";"10-11";"11-11"
"264";2;1;1;1.1;1;0.9;0.5;2;1.1;1;0.5;0.9;0.5;0.5;2;1.1;1;2;0.5;0.9;2;2;1;1;0.5;0.9;2;0.9;1;1;2;2;1.1;1.1;1.1;0.9;1.1;0.9;1;0.5;0.9;1.1;0.5;1;1;1.1;0.9;0.5;1
"265";0.5;0.9;2;1;1;0.9;0.9;0.9;0.5;1;2;0.5;1;1.1;1;0.5;1;1;1.1;0.5;2;1.1;2;0.5;1.1;2;0.5;2;0.9;1.1;0.5;0.9;0.5;1.1;1.1;1.1;2;1;0.9;1;1;2;1;1;1.1;0.9;0.9;2;1
"266";0.9;0.9;1;2;1;1.1;0.9;0.9;0.9;2;2;1.1;0.5;1;1;1;0.5;0.9;0.5;2;1.1;1;2;0.9;1;2;2;1;1.1;0.5;0.5;1.1;0.9;1;0.5;1;1;1;1.1;0.5;1.1;0.5;1.1;2;2;0.9;1.1;1;0.5
"267";1.1;0.5;1;2;1.1;0.5;1;1.1;0.9;2;0.5;1;0.9;1;1.1;2;1;2;0.9;1.1;0.5;1.1;0.9;2;2;0.9;1;0.9;2;1;1;1;0.9;0.5;1;0.9;0.5;0.9;1;1;1;0.5;1.1;0.5;1.1;2;0.5;1.1;2
"268";2;0.5;1.1;2;0.5;0.9;1.1;0.5;2;0.5;0.5;1;1;2;0.9;2;0.9;1.1;1;0.9;0.9;1.1;0.5;0.9;1.1;1;1;1;1;0.9;1.1;1.1;0.9;0.9;1;1;1;2;1.1;1.1;0.5;1;2;2;1;2;0.5;1;0.5
"269";1;0.9;0.9;2;1;0.5;1.1;1.1;1;1.1;0.9;1.1;2;0.5;0.5;1;1;1;1.1;1;1;1.1;1;1;0.9;1;0.5;0.9;0.9;1.1;0.9;0.9;2;2;0.5;1;1.1;2;2;0.9;2;0.5;1;1.1;0.5;0.5;2;2;0.5
"270";0.9;0.5;1.1;1;1.1;1.1;1.1;2;0.9;1;2;0.5;0.9;0.9;0.9;0.9;1;2;2;0.9;2;1;1.1;1;1;0.5;2;1.1;1.1;1;1;0.5;2;1;0.5;2;1;2;1;0.9;0.5;1;0.5;0.9;1.1;1;1.1;0.5;0.5
"271";1;0.5;2;1;0.9;0.5;1.1;2;1.1;0.5;1.1;1;0.5;2;1.1;1;1.1;2;2;1;0.5;1;1.1;2;0.9;1;1;0.9;0.5;0.5;1;0.9;1;0.9;1;1.1;0.9;2;1;1;0.5;2;0.9;0.9;1.1;1.1;0.5;2;0.9
"272";1;2;1;0.5;1;1;0.5;1.1;2;2;1;0.9;1;2;1;0.9;0.9;1.1;0.5;1;2;0.9;2;1;0.5;1.1;2;0.5;0.9;1.1;1;0.5;1.1;0.9;1.1;2;0.5;1;1;0.9;1.1;0.9;0.9;2;1;1.1;1.1;0.5;0.5
"273";1.1;1.1;0.9;2;1.1;1.1;1;1;1;0.5;1.1;0.9;0.9;2;2;0.5;0.5;1;0.5;2;2;0.5;0.9;0.9;1;2;1.1;1;0.9;0.9;1;1;1;0.5;0.5;1.1;0.5;1.1;1;0.5;0.9;2;1.1;1;1;2;0.9;2;1
"274";1.1;1;2;2;0.9;0.5;1;1.1;2;1;0.9;1.1;1;0.9;1;0.9;1.1;0.5;2;2;1;1;1.1;1;2;0.9;1;1;1;0.5;0.5;1.1;1;1;0.5;0.5;0.5;2;0.5;1.1;2;1.1;1.1;0.9;0.9;2;0.9;0.9;0.5
"275";0.5;2;1;1.1;1;0.5;1;1.1;0.9;1;1;1;2;0.9;0.5;2;1.1;0.9;0.5;2;1;2;0.9;0.5;0.9;1;1.1;2;0.9;1.1;0.5;1.1;1;1.1;1;1;1;0.5;0.5;1;1.1;0.9;2;2;2;0.9;1.1;0.9;0.5
"276";0.5;0.5;1;1;1;0.5;0.5;1.1;0.9;1.1;2;0.5;1.1;0.9;0.5;1;1;1;1;2;2;0.9;0.9;2;1;1;1.1;1;2;1;2;0.5;0.5;1.1;1.1;2;0.9;1.1;1.1;0.5;0.9;0.9;0.9;2;1;0.9;1.1;2;1
"277";1;1;1;2;0.5;0.5;0.9;1.1;0.5;1;0.9;1.1;1;1.1;0.9;2;1;1.1;0.9;1;2;1.1;1.1;2;1;1;1.1;0.9;1;0.9;0.5;0.5;2;2;0.5;2;1;0.9;2;1.1;0.5;2;0.9;0.5;1;1;0.5;1.1;0.9
"278";1.1;1;1.1;1;0.9;1;0.5;0.5;1;0.5;0.9;0.5;2;0.5;0.5;1;1;0.5;1.1;1.1;2;0.9;1;1;1;1.1;0.5;2;2;1;0.9;2;0.9;0.9;1.1;1;0.9;1.1;2;2;0.5;1.1;0.9;0.9;1;2;1;1.1;2
"279";0.5;1;0.9;0.5;2;2;0.9;1;0.9;2;2;1;1;0.9;0.5;1.1;1.1;0.9;0.5;2;1.1;2;0.9;0.5;0.5;0.5;1.1;1;2;1;1;1;1.1;1.1;1;1;2;0.9;1.1;1.1;0.5;0.9;1;2;1;0.9;1.1;1;0.5
"280";2;0.9;2;1;1.1;1;2;1.1;1;0.5;1.1;2;1;2;0.5;0.9;1.1;1;2;1.1;1.1;0.9;1;1;0.5;0.5;1;1;0.9;0.9;1.1;1.1;0.5;0.5;1.1;0.9;0.9;2;1;0.9;1;0.5;0.9;2;2;0.5;1;1;0.5
"281";1;1;2;1.1;2;1.1;1.1;0.5;0.9;2;0.9;0.9;0.5;0.5;0.9;0.9;2;1;1.1;2;1;1;0.9;1;1.1;0.5;1.1;0.9;2;1;1;1.1;1.1;1;2;0.9;0.5;0.5;2;2;0.9;0.5;1;0.5;0.5;1;1;1;1.1
"282";2;1.1;1.1;1.1;1;0.9;1.1;0.5;1;1;0.9;0.9;0.9;1;1.1;1.1;1;2;0.5;2;1;0.5;0.5;2;1.1;2;0.9;1;0.5;0.5;0.5;2;0.9;1;1.1;1.1;1;2;2;0.9;1;1;0.5;0.5;0.9;0.9;1;2;1
"283";1;1;0.5;0.5;1;2;0.5;1.1;2;1.1;1.1;2;1.1;0.9;1;1.1;0.9;2;0.9;0.5;0.5;2;1;0.5;0.9;1;1;1;2;1.1;0.9;0.9;1.1;1.1;0.9;1;2;1;0.9;0.5;2;1;1;2;1.1;0.5;0.5;0.9;1
"284";2;0.5;2;1.1;2;1.1;1.1;1;1;1.1;1.1;0.5;1;1.1;0.5;0.9;2;0.9;2;0.9;0.9;1;2;0.5;0.5;0.9;1;0.5;0.9;0.5;2;1;1;1;0.5;0.9;2;2;1.1;0.9;1;1.1;1;1.1;0.5;1;1;1;0.9
"285";0.9;1;1;1;2;2;0.5;0.5;0.5;2;1.1;0.9;1;2;1;0.5;0.5;2;1;1.1;0.5;0.9;2;1.1;0.9;1.1;0.5;1;1;1.1;1.1;0.9;2;0.9;1;1.1;0.5;2;1;0.9;1.1;0.5;1.1;1;2;0.9;1;1;0.9
"286";2;1.1;2;0.9;0.9;1;2;1;2;2;1;2;0.5;1;1.1;0.9;1;1.1;0.5;2;1;0.5;0.9;0.5;0.5;1;1;1;1;0.5;1;2;1;0.9;2;1;1.1;1.1;0.9;0.9;1.1;0.5;1.1;1.1;0.5;1.1;0.9;0.5;0.9
"287";1.1;0.9;0.5;1.1;1;1.1;2;0.9;0.9;0.9;2;0.5;0.9;1;2;1;1.1;1.1;0.9;1;1.1;1;0.5;1;2;0.5;1;0.9;2;2;1.1;1;2;0.5;1;1;1;0.9;0.5;1;1.1;1.1;2;0.9;1;0.5;0.5;2;0.5
"288";0.9;0.5;0.9;1;1.1;1.1;2;1.1;2;2;1.1;2;0.5;0.9;1;2;1;0.5;2;0.9;2;1;1;1;0.5;1;1;0.5;1.1;1;2;1;0.9;0.5;0.5;1.1;1;1;0.9;1.1;1;0.9;0.5;0.9;0.9;0.5;1.1;2;1.1
"289";0.9;1.1;1.1;1;1;2;2;0.9;0.5;0.9;0.9;1;0.5;1.1;1.1;1;0.5;1;0.5;0.9;1;1.1;2;2;1;0.9;2;1;0.5;0.9;0.5;1.1;0.5;1.1;2;0.9;1;2;0.5;1;1.1;1;2;1;0.9;1.1;0.5;1;2
"290";1;1;2;2;2;1;1;0.5;1;1.1;1.1;0.9;0.5;1;0.5;2;0.5;0.9;0.5;0.9;1;1;0.9;2;0.5;0.9;1;1.1;0.5;1;2;1.1;0.9;1.1;1;2;1;1.1;1.1;2;0.5;0.5;2;0.9;1;0.9;1.1;0.9;1.1
"291";1.1;0.9;1;2;0.9;2;1;0.9;2;1;1;2;0.9;0.5;1.1;0.5;0.9;1.1;2;1;1.1;0.5;0.5;1;0.5;1;2;1;2;1;1.1;1;1;1.1;0.5;2;1.1;1.1;0.5;0.9;0.5;0.9;1.1;1;0.9;0.9;0.5;1;2
"292";0.5;0.9;0.5;0.5;2;0.9;1.1;1;1.1;0.9;1;0.5;1;0.9;2;2;2;1.1;2;2;0.9;1;2;1.1;1.1;0.5;1;1;1;1;0.9;1;0.9;0.9;1.1;1;0.9;1.1;0.5;1;2;2;1.1;1;0.5;0.5;1;0.5;1.1
"293";0.9;1;0.9;1;0.9;1;1.1;0.9;1;2;1;2;1.1;0.5;1.1;1;1.1;0.5;1.1;2;2;1.1;2;1;1;2;2;2;0.9;1.1;0.5;1.1;1;0.5;0.9;0.5;1;0.9;0.5;1;0.9;2;0.5;0.9;1;0.5;1.1;0.5;1
"294";0.9;1;0.9;2;1;1.1;1;1.1;1.1;0.5;0.5;1.1;2;1.1;2;2;1.1;0.5;0.9;1.1;2;1;2;1.1;1;1.1;0.9;2;0.5;1;0.9;0.9;1;1;0.5;1;1;0.5;0.5;0.5;1;2;2;0.9;0.5;1;0.9;1;0.9
"295";0.5;0.9;1.1;1;2;1;1;0.9;0.5;1.1;1;1;0.9;1.1;1;2;1;0.5;2;0.9;1.1;1.1;0.5;1.1;1;1;0.5;0.5;0.5;0.5;0.9;1;2;2;1;0.9;1.1;2;2;1;0.5;1.1;0.9;1.1;2;0.9;1;2;0.9
"296";2;0.5;2;1;2;0.9;0.9;0.5;1.1;0.9;1;1.1;0.5;1;1;1;1;0.5;2;0.9;1.1;2;1;1.1;2;1.1;2;1.1;1.1;0.9;1;2;2;1;1;1;0.9;1;0.5;0.5;1;0.5;0.9;0.9;1.1;0.5;0.5;0.9;1.1
"297";1;2;2;0.9;1;2;1;1.1;1;2;0.9;1.1;1.1;0.5;1.1;0.5;0.9;2;1.1;0.5;1.1;0.5;0.5;0.9;0.9;1.1;0.5;1;0.5;0.9;0.9;2;1;1;0.5;0.5;1;1.1;1;0.9;2;1;2;2;1;1.1;0.9;1;1
"298";2;1;2;1.1;1.1;1;2;2;2;0.5;0.9;1.1;1.1;1;1;1.1;0.9;0.9;1.1;2;0.9;1;0.9;1;0.5;1;0.9;0.5;0.5;1;1;0.5;0.9;0.9;1.1;1.1;1;1;0.9;0.5;1;0.5;2;0.5;2;2;1;0.5;1.1
"299";2;1;1;2;2;1.1;0.9;2;1.1;2;0.5;1;0.9;0.9;1.1;1.1;2;0.5;1;1;1;0.5;0.9;1.1;1.1;0.5;2;0.9;0.9;0.5;1;1;0.9;1;1.1;1;0.9;0.5;2;0.5;0.9;2;1;0.5;0.5;1;1.1;1;1.1
"300";1;1.1;1;2;1.1;2;1.1;1;1;1;1;1;0.5;1;0.9;0.5;1;0.5;2;0.5;2;1.1;1;1.1;1;0.9;1;0.9;0.5;2;0.9;1.1;1.1;2;1.1;0.9;1;2;2;0.5;0.9;0.5;0.9;1.1;0.9;2;0.5;0.9;0.5
"301";1;0.5;1;1;1;1;0.5;1.1;2;1.1;2;1;0.5;1;1;1.1;0.9;2;2;1;0.9;2;1.1;2;0.9;1.1;0.5;0.9;1.1;1;2;0.9;0.5;0.9;1.1;0.5;1;0.9;1;0.5;0.5;1.1;0.5;2;1.1;0.9;2;0.9;1
"302";2;0.5;0.9;0.5;1;1.1;1;0.5;1.1;2;1;1.1;1.1;1;1.1;1;0.5;1.1;0.9;1;0.5;2;1;0.9;2;1.1;0.5;0.9;1;0.5;2;1;2;1;1.1;0.9;0.9;0.9;0.9;1;2;2;0.9;1;1;1.1;0.5;0.5;2
"303";1;1;1.1;0.9;0.9;1.1;1.1;1;0.5;0.5;2;1.1;0.9;1;2;1;1;2;1.1;1.1;1.1;0.5;1.1;1;1;2;0.5;1;1;2;0.9;1;1;1.1;0.5;0.9;2;0.9;0.5;0.9;2;0.9;2;0.5;0.5;1;0.5;0.9;2
"304";0.5;0.5;1.1;0.5;0.5;2;0.9;1.1;1;2;1;1;0.9;1.1;0.9;1;1;0.5;1.1;0.5;1;1;1.1;1;1;1.1;0.9;0.5;0.9;0.9;2;0.9;0.9;2;1;1;1.1;1;2;1;0.9;1.1;2;2;0.5;2;2;1.1;0.5
"305";2;1;1.1;1.1;2;0.9;1.1;1.1;2;1.1;0.5;2;0.5;1;1;1.1;1.1;1;0.9;2;0.5;0.5;1;0.5;0.9;0.9;1;2;1;1;1.1;1;0.9;0.5;0.5;1.1;2;0.9;2;1;0.5;0.9;0.9;1;0.5;0.9;1;1;2
"306";0.5;0.5;1;1;1.1;1;0.9;0.5;0.5;1.1;1;1;0.9;1;2;0.5;2;0.9;0.9;1.1;2;0.9;0.9;1.1;0.5;1.1;0.5;0.5;1;1;1;2;1.1;2;0.5;0.9;2;0.9;1;2;1;2;2;0.9;1.1;1.1;1;1;1.1
"307";0.5;1.1;2;1;1;0.5;1;1;1;0.5;0.5;1.1;1;0.9;1.1;1.1;0.9;2;0.9;0.9;1;1;1;1;0.9;0.9;1.1;1.1;0.9;2;1;0.5;0.9;1;2;2;0.9;2;1.1;2;0.5;1.1;2;2;0.5;0.5;1.1;1;0.5
"308";1;0.9;0.9;0.9;2;0.5;2;1;0.9;1;2;0.9;1.1;1;1;1.1;2;0.5;1.1;0.5;1.1;1.1;1;2;0.5;0.9;2;2;0.5;0.5;1;0.9;1;2;1.1;1;1;1.1;0.9;1;0.5;1;2;1.1;0.5;1.1;0.9;1;0.5
"309";1.1;1.1;1;1;0.5;1.1;2;0.5;0.5;1.1;1;2;2;2;0.5;0.5;1;1.1;1;0.9;0.5;1;1;0.5;1;1;0.9;0.5;2;1;1.1;2;0.9;0.9;1.1;0.9;0.9;0.9;1.1;0.9;2;0.5;1;2;2;1.1;0.9;1;1
"310";0.5;0.9;1;1.1;0.9;0.9;2;0.5;1.1;1;1.1;1.1;1;2;2;1;1;1;1.1;0.9;1;0.5;1.1;1;0.5;1;0.5;1.1;1.1;1.1;0.9;1;0.5;0.9;1;0.9;0.5;2;1;0.5;2;1;2;0.9;0.9;0.5;2;2;2
"311";1;1;1.1;1;1.1;0.5;2;0.9;1.1;1.1;1;2;0.5;0.9;1;1;0.5;1;0.9;2;1;2;2;1.1;0.5;0.5;0.5;0.5;1;2;0.9;1;2;0.5;1.1;0.5;1;0.9;1;0.9;2;1.1;1.1;1.1;0.9;0.9;0.9;2;1
"312";1.1;1.1;0.9;0.9;2;2;1;0.9;0.5;2;1.1;2;2;2;2;0.5;1.1;1;1;1;1;1.1;0.5;1.1;0.9;1;1;1.1;0.9;1;0.5;0.9;2;1;1.1;0.5;2;0.5;1;0.9;0.5;1;0.9;1.1;1;0.9;0.5;1;0.5
"313";0.5;2;0.5;2;0.9;2;1;0.5;1.1;0.5;1;1;1;1.1;1;0.9;0.5;0.9;2;2;2;1.1;1;2;2;1.1;0.9;0.5;1.1;1;0.5;2;0.9;0.9;1;0.9;1.1;0.9;0.5;1.1;1.1;1.1;1;0.5;0.9;1;1;1;1
"314";1;0.5;2;1;0.9;0.9;1.1;2;0.5;0.9;0.9;1;1;0.5;2;0.9;1;1.1;1.1;1;1;1.1;1.1;2;2;1.1;2;1.1;0.9;1.1;0.5;0.5;0.9;1;1;0.5;1;1.1;1;2;0.9;0.5;2;2;0.5;0.9;1;1;0.5
"315";1.1;1.1;1;1;0.5;2;1;1;2;2;0.5;2;0.9;2;1.1;2;0.9;1.1;1;0.5;0.5;0.5;1;1;0.5;0.5;0.9;1;1;1.1;1.1;2;0.9;1;0.5;0.9;1.1;1.1;0.9;1;2;2;0.9;0.9;1;1.1;0.5;0.9;1
"316";1;1.1;0.9;1;0.5;1;2;2;1;1.1;1;0.5;1;0.5;1;2;1;1;2;0.9;0.5;0.9;1.1;0.9;1;1;0.9;2;2;1;0.9;1;0.9;0.5;1.1;0.9;0.5;2;2;0.5;0.5;1.1;1.1;1.1;0.5;1.1;1.1;2;0.9
"317";1.1;1;1.1;2;1;0.5;2;2;1;1;1.1;0.5;1;0.5;2;1.1;1;1;2;0.9;0.9;1.1;0.5;2;0.5;2;0.5;1.1;2;1;1;1;1.1;2;1;0.9;0.5;1.1;0.9;0.9;1.1;1;0.9;0.9;0.9;1;0.5;0.9;0.5
"318";2;2;1;1.1;1.1;0.9;1;2;1.1;2;0.9;0.5;2;1;0.9;2;1;1.1;1.1;1;1;0.5;0.5;2;0.5;0.9;0.5;0.9;2;1;1.1;2;1;1;0.9;1;0.5;1.1;1;0.5;0.5;1.1;1;1;0.9;0.5;0.9;0.9;1.1
"319";0.9;0.9;0.9;2;0.9;1.1;0.5;2;1;2;1.1;0.9;0.5;2;1;1;1;2;1.1;0.9;0.5;0.5;1;1.1;2;1.1;1.1;0.5;1;0.5;1;0.5;1;1;1;0.9;1;0.9;1.1;2;1;0.5;1;0.9;0.5;1.1;1.1;2;2
"320";1;1.1;1.1;0.5;0.9;1;1;2;2;0.9;2;2;0.5;2;0.5;2;1;0.9;1.1;1;2;0.5;1;0.5;2;0.9;1;1;1;0.9;1;0.5;1;1.1;1.1;1.1;0.5;1;0.9;1.1;0.9;1.1;2;0.9;0.5;0.5;1;1.1;0.9
"321";1;1;0.5;0.5;1;0.9;0.9;1;0.9;0.9;1.1;1.1;2;2;1;0.9;1;1;1;1.1;2;1.1;0.5;0.5;1.1;1;0.9;0.5;1.1;0.5;2;0.9;0.9;2;1.1;2;0.9;1;2;1;0.5;2;0.5;1.1;1;2;0.5;1;1.1
"322";2;2;0.5;2;2;1;0.5;0.5;1;1.1;1;1;0.9;0.5;1;1.1;0.5;2;0.9;1;1;1;1.1;0.9;2;0.9;0.9;1;1.1;1.1;1;2;2;0.9;0.5;1.1;2;1;0.9;0.9;1;1.1;1.1;0.5;0.5;1.1;0.9;1;0.5
"323";0.9;1;0.5;2;0.9;2;1;0.5;2;1.1;1;0.9;0.5;1;0.5;1.1;0.5;1.1;1;1;1.1;0.5;0.9;1.1;0.5;1;0.9;2;1.1;1;0.5;2;1.1;2;1;1;2;2;1;1.1;1;0.9;2;1;0.9;0.5;0.9;1.1;0.9
"324";1;0.5;1.1;1.1;1.1;0.9;1;2;2;0.9;0.5;0.9;0.5;1;1;2;0.5;2;2;1;0.9;0.9;1;1.1;1;1;1;0.5;2;0.5;1;1;0.5;1.1;1;1;1.1;0.9;0.9;1.1;1.1;2;1.1;0.9;2;2;0.9;0.5;0.5
"325";1.1;1;2;1.1;0.5;0.9;0.9;0.9;1;1.1;0.9;1.1;2;2;0.9;1;1;0.5;0.5;0.9;1;1;0.5;2;0.5;1;1;1.1;1.1;2;1.1;2;0.5;1;1;2;0.5;1.1;0.5;0.9;0.9;2;1;1.1;0.5;2;1;1;0.9
"326";2;1.1;0.5;0.5;0.9;2;1.1;1;0.5;1.1;1;2;0.5;0.9;1;0.5;2;2;1.1;1.1;1;2;0.9;0.5;0.9;0.5;0.9;2;0.9;0.5;1;1;0.5;1.1;1.1;1;1;1;0.9;1;2;0.9;1.1;2;1;1.1;0.9;1;1
"327";1;1;2;0.5;0.5;0.9;1.1;0.5;1;1;0.9;1;0.5;2;1.1;2;2;1;0.5;1.1;1;1.1;0.9;0.9;0.5;2;2;1.1;1;0.9;1;1;0.9;0.9;1.1;1.1;0.5;1.1;1;2;1;0.9;1.1;0.5;1;0.9;2;0.5;2
"328";0.5;1;2;1.1;1;1;0.5;0.9;1.1;2;1.1;0.9;1.1;1.1;1;1;0.5;2;2;0.9;0.5;1;2;1;0.5;1;0.9;0.5;1;2;1.1;0.9;1;1.1;0.5;0.9;2;0.5;1.1;2;0.5;0.9;2;1;0.9;1;1.1;0.9;1
"329";2;1;0.9;0.5;1.1;1;1.1;1;0.5;0.5;0.9;1.1;2;1;0.9;1.1;0.5;1;1.1;0.9;0.9;2;2;1;1.1;1;0.9;2;2;1;0.9;0.5;1.1;1;0.5;2;1;1;0.9;1;2;1.1;1;2;1.1;0.5;0.9;0.5;0.5
"330";0.5;0.9;0.5;1;1.1;0.9;1.1;1;1.1;0.5;2;2;0.9;0.5;1;1;1;0.5;1;1.1;1;0.9;1;1.1;0.5;2;0.5;2;0.9;1.1;0.9;2;0.5;2;0.9;1;0.5;1.1;0.9;1;1;2;1.1;1;1.1;0.9;2;1;2
"331";1.1;2;1;1;1;2;1.1;0.5;2;1.1;0.9;0.9;0.5;0.5;0.9;0.9;1;0.9;2;1;2;1;0.9;1;0.9;1;1.1;0.9;1;0.5;1.1;2;0.5;1.1;0.5;1.1;1;1.1;1;1;0.5;1.1;1;0.5;2;2;0.9;2;0.5
"332";1.1;1;1;1.1;0.5;2;0.5;2;1.1;0.9;0.9;1;1;1;1;0.9;2;2;1;2;0.9;0.5;1.1;1;1.1;1.1;1;2;1.1;2;0.5;0.9;0.5;1;1;0.9;0.5;0.5;0.5;0.9;2;1.1;0.9;2;0.9;1;0.5;1.1;1
"333";0.9;0.9;2;0.5;0.9;0.9;1;1;0.5;1;2;0.9;0.5;0.5;1;2;1;2;1.1;1.1;0.9;0.9;2;1;0.5;1.1;1.1;2;1;0.5;1.1;1;1;1;1.1;2;0.9;2;2;1.1;1;0.5;1.1;1;0.5;0.5;0.9;1;1.1
"334";1;1.1;1;1.1;2;1.1;2;0.9;1.1;1;0.5;2;0.9;1;1.1;1;0.5;0.5;1;2;0.5;0.9;0.9;1.1;2;1;1;0.9;0.5;0.9;2;1;0.5;2;0.5;1;1;1.1;0.9;0.9;0.5;1.1;1.1;2;0.5;1;0.9;1;2
"335";2;2;1;1;0.5;1.1;1;0.9;1;0.9;1.1;2;1.1;0.9;0.5;2;2;1;1;1;0.5;0.5;0.5;0.9;1;1.1;0.9;0.5;1.1;0.9;0.5;2;1;2;2;1.1;0.9;1.1;1;1.1;1;1;1;0.9;0.9;1.1;2;0.5;0.5
"336";1;2;0.5;0.5;1.1;1.1;1.1;0.5;0.5;1;1.1;1;0.9;0.9;2;2;1.1;1;1.1;2;0.5;1;1;2;0.9;2;1;0.5;1;0.9;1;1;2;0.9;1.1;0.9;1;0.9;0.5;1;1;1.1;2;1.1;0.5;2;0.9;0.9;0.5
"337";0.9;1.1;0.9;2;1;0.9;1;0.5;1.1;1.1;2;0.5;2;0.9;0.5;2;2;1;1.1;1.1;1;0.5;0.9;1;2;0.5;2;0.5;0.5;1;0.9;0.9;0.9;1.1;0.9;2;1;1.1;1;1;2;1.1;0.5;1;1;1;1;0.5;1.1
"338";0.5;0.9;1;1.1;1;1;2;0.9;1.1;1;1.1;2;1;0.5;1.1;0.9;0.9;0.9;1;1.1;2;0.5;0.5;2;1.1;1;2;1;1;2;0.9;1;0.9;2;2;1.1;0.5;0.5;1;0.5;0.9;1.1;2;0.5;1;0.5;1;0.9;1.1
"339";1;1.1;1;0.9;1;0.9;0.9;2;0.5;0.5;0.9;1.1;1;1.1;2;2;0.9;1.1;0.9;0.5;1;0.5;1.1;2;0.5;0.9;2;1;1;2;0.5;2;1.1;1;2;1;1.1;1;0.5;0.9;0.5;1;1;1;2;1.1;0.9;1.1;0.5
"340";1;1;2;0.9;1.1;0.9;1;2;0.5;0.5;0.9;2;1;1.1;2;1;0.5;0.9;0.5;1.1;1;1;1.1;0.9;0.5;1;0.9;1;0.5;1;0.9;2;2;0.5;0.9;1;2;1;0.5;1.1;0.5;0.9;1.1;1.1;1.1;1;2;1.1;2
"341";1;0.9;1;1.1;1;1.1;2;0.9;2;0.9;0.9;1;0.9;1;2;2;2;1;1;1;0.5;0.5;1;1;0.9;2;0.5;2;0.9;1.1;1.1;0.9;1.1;0.5;1.1;1;1.1;0.5;0.9;1;0.5;2;2;0.5;1;1.1;1.1;0.5;0.5
"342";2;2;0.9;1.1;1;1;0.5;0.9;0.9;1.1;1;2;1.1;2;2;1.1;1.1;1.1;1;1;2;2;0.5;2;0.5;0.9;1;1.1;1;1;0.5;0.9;1;1;1;0.5;0.9;1.1;1;0.5;1.1;0.5;0.5;0.9;2;0.9;0.9;1;0.5
"343";2;1;2;1.1;1;1;1;1;1.1;0.5;2;0.9;2;0.9;1.1;1;1;0.5;1;1.1;2;2;0.5;1;0.9;1.1;0.5;1;0.5;1;1.1;1.1;1;0.9;2;0.5;0.9;0.9;0.9;0.5;0.9;2;1;0.5;1.1;1.1;2;0.5;0.9
"344";0.5;2;1;0.9;0.5;1.1;0.5;1;1;2;2;1;0.9;1.1;2;0.9;0.5;1.1;1;0.5;1;1.1;0.5;2;2;0.5;0.5;0.9;1.1;1;1;0.9;2;0.9;1;0.9;2;1.1;1;0.9;0.5;2;0.9;1;1.1;1.1;1;1;1.1
"345";0.5;1;1.1;2;1.1;1.1;2;0.5;1;1.1;1;2;2;0.9;0.5;1;1.1;0.9;1.1;1.1;0.5;0.9;0.5;0.9;1;1;1.1;1;2;0.9;1;0.5;0.9;0.9;1;0.5;1;2;2;0.5;0.5;0.9;0.9;2;1;2;1;1;1.1
"346";1;0.5;1;1.1;0.5;2;0.9;0.5;2;1;1;1.1;0.5;0.9;2;0.9;0.9;1;1.1;0.9;1;0.5;2;0.9;0.9;0.9;2;0.5;1;2;1.1;0.5;1;2;0.5;0.5;1;2;1;1;1;1;0.9;1.1;1.1;1.1;1.1;1.1;2
"347";1;2;0.5;2;0.9;0.9;1;2;1;1.1;1.1;1;1;0.5;0.5;0.5;1.1;1;1.1;0.9;1.1;0.5;1;1;2;0.5;1;1;2;0.5;0.5;1;1.1;2;1;0.5;1.1;2;0.9;0.9;0.9;1.1;1;0.9;2;0.9;2;0.9;1.1
"348";1.1;1;0.9;0.5;1;1;0.9;2;0.9;1;0.5;0.5;1;1;2;0.5;1.1;1;1.1;1.1;1.1;1;0.9;0.9;2;2;2;0.9;0.9;2;1.1;1;1;2;1.1;2;0.5;0.5;1.1;0.5;1.1;1;0.9;0.5;1;1;2;0.9;0.5
"349";1;1.1;2;1;1;1;0.9;1.1;0.5;1;0.5;2;1.1;0.9;1.1;1.1;2;2;1;1;0.9;0.5;1.1;1.1;2;1;0.9;0.9;0.9;0.9;1;2;0.5;1;0.5;1;2;0.5;1.1;2;0.5;0.9;0.9;1;0.5;0.5;1;1.1;2
"350";1.1;0.9;1.1;0.5;1.1;2;0.9;1;1.1;0.5;0.9;0.9;1.1;1.1;1;1;1;0.5;0.5;1;1;0.9;1;0.5;0.5;2;2;2;1;2;1;0.5;0.5;1.1;0.5;1.1;1;2;0.9;2;0.9;1;0.9;1;2;1.1;2;0.9;1
"351";1;0.9;0.9;0.5;1;1;1.1;2;2;1;1;0.9;0.5;0.9;1;1.1;1.1;1;1.1;0.5;1;0.5;0.5;1.1;0.9;2;2;0.5;1;1.1;2;2;1;1;0.5;2;0.9;2;1.1;1.1;0.9;0.5;2;0.9;1;1;0.5;0.9;1.1
